RA,DEC
157.824742,43.759674
251.6878,40.375727
267.183699,43.158152
257.116355,43.847134
155.289741,44.760225
222.441547,45.32902
262.79856,40.960092
250.520459,43.13176
168.870736,40.618405
146.103179,44.75687
248.015022,43.964953
227.327201,43.820455
179.444935,42.989905
140.92313,42.717224
266.753274,44.195141
259.901691,40.811986
260.763773,40.969704
227.064719,43.71487
146.193848,44.725526
182.18459,40.70156
190.437973,43.061881
218.702175,40.693014
166.351677,43.010188
175.858433,45.570007
178.172876,42.096782
250.157657,40.391555
210.227049,42.859642
184.648563,42.013757
232.874134,40.042815
168.31218,41.847491
161.74901,40.598126
259.538693,39.931673
234.438745,41.433624
247.983164,35.275072
273.016372,45.422605
262.253674,40.53899
131.737273,42.207418
260.162462,43.072755
233.733767,44.332612
255.949694,42.169961
204.996417,42.403986
139.268115,40.896008
178.503501,42.561352
205.038344,43.722069
246.656012,44.227536
242.485179,34.526632
248.189873,40.893611
167.409224,40.627737
135.031197,40.402104
147.331741,46.025365
208.68859,40.87679
137.028,43.796725
133.946245,42.27684
230.30749,35.348203
109.40485,39.906678
227.917627,42.138797
222.54434,42.412785
174.837098,43.187089
240.943906,45.60746
269.06741,44.365512
246.425537,46.034713
163.556387,42.597869
145.872936,41.297442
182.134617,44.232042
217.878973,45.521188
241.575331,42.117644
129.825133,43.856604
127.513219,41.245109
216.840647,40.233392
264.912706,42.106582
203.039533,42.346928
182.127552,44.620829
160.160434,44.28158
229.15118,41.496685
255.85069,42.341609
136.624286,45.920205
188.500862,40.593171
199.793878,41.95181
273.067877,40.560559
228.984679,34.823759
199.502363,41.021515
266.236806,41.32627
230.679485,34.482187
190.545661,42.034183
179.765539,44.403216
269.347253,41.405335
149.691809,43.972689
138.016143,44.04625
248.700685,35.238848
222.598414,42.683922
164.64232,39.98371
200.870996,40.148107
147.651417,42.921249
248.014014,35.532975
168.662675,40.61699
249.314444,43.693423
220.926639,43.359522
153.207625,41.102689
257.438096,40.353044
129.928046,41.579959
145.224562,42.315389
227.972144,45.176432
253.443991,40.984129
253.812344,43.36494
130.073698,42.309499
199.241494,40.426509
211.16772,39.794659
196.406789,40.511509
171.253575,41.163266
172.539996,41.258168
241.56701,33.809644
206.911013,42.645541
211.605674,42.410198
272.451213,44.818615
168.928188,43.300894
231.801936,46.015184
121.846877,46.006473
223.317513,40.651432
223.116943,43.299322
110.171611,41.061346
277.169242,42.507964
204.912507,43.201281
217.833011,42.338931
133.187922,41.118044
188.009124,40.791203
182.422634,42.31679
146.974402,44.716992
175.675527,40.710972
242.276778,33.56917
273.767059,44.894212
169.095328,43.731847
175.137785,45.66447
152.850687,41.741657
142.597747,43.409258
135.952519,41.665202
172.107728,44.75622
192.181274,43.939661
245.726112,41.167195
122.439716,44.515731
195.233037,41.156118
216.292617,45.758004
187.460036,45.024926
231.058151,40.199965
169.572189,44.600166
230.234414,42.794227
167.809843,42.328387
247.983164,35.275072
143.302073,40.010492
219.771171,45.940501
280.351248,42.809285
231.283398,35.544641
225.997387,40.979649
227.050606,42.153758
173.203238,39.928057
160.979303,40.147436
155.962125,45.414309
203.111799,40.009175
216.213585,43.346366
214.970025,41.827611
142.639167,45.017663
202.376125,40.322518
253.161381,45.111069
244.163322,43.724386
171.42828,44.753491
133.199014,41.135465
249.458384,42.541031
122.516602,42.467647
200.019842,40.680272
174.24104,45.351296
278.904572,44.844407
191.988067,45.863775
254.027127,45.639548
230.816702,34.833154
138.594982,42.276125
179.892555,42.58711
220.171273,44.994203
253.830451,44.726376
194.675446,43.854065
157.548792,43.998639
155.356237,45.44585
261.257961,45.423547
222.827879,42.682562
170.59969,41.918802
207.144068,41.937297
135.6498,44.107014
136.581443,40.196649
159.956996,40.699831
176.158296,42.750234
220.695468,39.989956
258.771855,41.680145
166.447051,41.882745
191.684236,41.741843
231.431673,44.092683
161.581788,43.374096
262.495739,41.629434
199.77384,44.8736
181.108233,44.574151
140.797848,45.162173
259.778351,45.834928
212.572416,40.964161
206.260635,42.476034
146.592449,43.525415
213.071088,44.953325
212.230179,42.848189
140.759441,45.395147
197.439531,45.270022
160.284639,41.035946
129.023512,44.727004
229.788919,35.205095
164.952718,43.70231
247.112842,41.413531
218.931401,41.397425
249.607565,43.258498
203.725341,41.468169
145.243238,42.252444
242.3867,35.332741
153.856722,44.03051
187.723457,42.099883
124.464149,42.41293
134.276207,44.025116
228.790287,35.656289
193.080576,45.495021
200.841469,43.520324
235.932045,34.254318
126.998343,41.056576
274.761643,41.569183
215.43109,40.330738
143.829679,42.776675
198.614824,43.307947
196.351605,40.601207
202.262816,43.631637
173.195371,39.828067
199.587706,44.886471
120.893444,45.545158
248.631299,34.863326
267.918479,40.431295
173.803883,43.376212
167.684853,40.337567
155.069167,42.838734
273.864868,42.812938
229.494661,35.709086
132.638454,43.222498
210.949225,41.701917
150.130009,39.982709
271.522007,45.555578
258.497192,42.769771
158.154095,43.987949
242.715199,44.445225
162.174766,44.368838
261.571046,40.045799
218.938319,40.827455
152.193634,42.456199
163.436371,45.250424
174.532293,43.385772
161.500606,40.621524
190.265968,40.80958
144.855085,40.680027
173.412292,40.038372
145.625109,41.931361
175.597963,44.040311
237.152795,45.361159
216.503084,45.601381
200.534716,45.425058
250.536813,45.513956
206.305137,45.015996
238.398866,42.865292
195.449867,40.926801
175.626388,45.455774
195.964908,40.787737
125.425041,41.258967
232.11379,43.714439
180.715479,45.566317
183.212174,39.807027
253.863666,43.828307
191.187302,41.303726
175.984691,45.531977
160.819328,43.171718
140.79638,40.304896
139.646754,41.234512
256.898108,43.820429
182.757865,43.033325
144.558444,45.461077
272.14571,43.554935
187.075238,40.011139
208.305179,41.687505
274.789713,41.389595
167.650443,44.046065
231.008087,35.981552
281.962392,43.98119
164.0598,40.460387
248.318523,42.320013
253.562532,40.925899
154.416085,42.016268
230.30749,35.348203
201.677603,44.890988
243.48994,43.529901
205.012033,42.189974
178.634024,43.273467
173.657037,42.276631
254.696411,45.192409
144.913941,41.340097
169.405748,43.395201
221.145752,41.338511
195.710803,42.261745
193.86246,44.615544
138.890999,44.110031
218.058425,45.408093
250.762558,43.590457
246.464469,40.354462
193.4942,43.041685
271.290754,40.382522
168.358081,43.762001
144.175722,45.26259
192.879843,44.818234
241.191452,34.628508
264.958634,41.412949
238.236457,45.204825
248.948281,42.801168
228.402166,41.958423
247.553538,34.269405
248.251713,41.904536
205.965978,40.002083
151.595675,45.138202
210.177126,40.90446
164.853432,45.369639
130.764924,42.715225
251.344307,40.845956
230.226848,33.876591
184.505636,44.074929
241.203039,34.848426
228.031161,41.649568
162.180584,43.678937
237.162328,42.363417
249.684015,42.581039
230.968619,35.166504
274.210121,39.922776
258.043219,44.738632
185.922143,44.445243
236.159182,44.006552
207.144068,41.937297
264.152087,42.76113
148.578471,43.199756
230.822633,35.876551
226.552665,42.750506
249.754049,35.262793
129.068273,45.949085
158.848363,43.7677
198.657389,41.397773
229.222191,40.069806
145.785565,45.201508
177.960767,42.671156
231.148455,34.859996
117.103685,41.256516
244.856189,41.608323
163.887081,44.912916
180.453275,41.426412
156.371869,43.431945
193.31475,40.016311
229.083552,34.124933
195.964908,40.787737
128.994611,41.71385
204.867552,45.985677
133.559406,42.708411
229.980878,40.334838
276.974339,45.922278
231.283398,35.544641
198.167097,44.410368
281.052825,42.309411
254.996306,41.077602
170.834388,40.669219
279.830437,45.078674
225.005362,42.716506
182.930226,43.874535
274.638585,43.224054
251.004794,43.023366
170.816058,41.434112
160.463066,40.397977
218.978005,41.780215
182.987612,42.836213
272.154171,44.697106
178.414791,43.660823
198.783011,41.835506
109.674838,39.880223
212.155486,43.29779
218.966559,42.009857
265.974775,42.902645
221.090409,44.329922
171.31192,43.606029
121.846877,46.006473
135.6498,44.107014
229.642155,34.595296
168.876351,43.511247
139.749584,39.851032
150.915528,40.818507
241.050565,45.098424
174.87899,44.746566
241.614015,39.824693
161.959039,42.920074
124.548242,43.767459
193.592079,45.60728
271.443349,43.075658
248.060656,45.574695
172.196764,45.949521
271.700592,43.673088
194.833265,40.707323
217.050063,45.447164
256.610945,45.263585
158.63888,45.031208
165.000236,40.348031
244.646963,43.884813
216.474965,41.087075
121.653355,45.760576
207.374988,44.573066
134.917887,43.857331
249.614278,34.525851
242.400777,36.178876
276.211789,40.90005
126.022234,41.762028
167.4795,44.057434
198.681753,40.687091
264.911253,40.302987
149.085515,44.983818
277.698732,43.034045
199.020894,43.702238
157.019392,45.420761
149.147346,40.926876
224.2892,40.243047
255.673141,42.274189
228.900603,45.974738
203.834844,41.221679
168.361332,41.941395
248.271598,36.048647
244.227774,44.955914
128.147413,44.004056
245.34234,42.001856
196.264083,42.557636
139.805898,43.919679
192.619793,42.553818
276.203675,42.515825
233.056634,43.159946
160.199759,43.07346
123.817488,43.090963
190.492307,43.273603
163.142721,41.669108
234.910268,43.815856
184.019145,40.807348
259.246567,40.074218
210.69157,44.325892
184.290874,46.012007
260.047584,41.467982
143.1958,45.297024
255.428105,41.212836
231.866855,34.925996
259.857652,44.565861
229.010997,34.105545
172.229115,40.630242
129.514791,41.128333
196.331813,40.771783
229.913651,41.827866
219.860606,41.489443
150.195653,39.840148
237.355575,42.964537
224.908811,42.669945
189.818392,44.393739
236.50744,42.041488
153.961602,42.090771
261.620255,44.097455
132.023631,42.616613
247.300113,41.731739
269.467819,40.265072
182.158335,43.038254
132.435608,42.259434
233.217888,41.190804
228.980504,34.714283
209.343997,42.281719
194.645271,45.717925
167.003948,45.780188
206.928057,40.653964
148.325434,41.634688
172.156553,41.946671
243.844054,34.534668
145.215752,41.786112
255.125823,42.694824
214.006598,44.180244
194.472094,42.355214
237.821178,42.02085
256.33066,45.423594
186.201723,45.354156
228.329847,41.704779
264.540538,40.428666
238.098066,44.355644
136.263925,44.915358
186.823593,39.911019
224.172535,44.58717
213.850735,45.705718
229.556217,44.961445
273.761183,42.443486
248.706907,44.289833
229.08983,34.892759
120.427159,41.404669
153.476622,44.200527
182.428081,41.183205
232.637201,43.706192
185.063601,41.658236
231.174836,43.689491
221.391689,41.022275
242.380312,35.243536
157.782862,40.018914
230.084135,45.126033
246.647657,45.322009
161.69381,43.150266
171.289826,39.959945
137.074603,43.26812
254.850701,44.855926
247.060918,45.738692
279.712537,43.639126
214.450661,45.187163
171.719352,45.274764
242.203493,43.123508
143.558601,44.568919
208.343041,45.868402
214.170677,41.010221
218.052336,45.916245
248.925078,35.674232
155.003611,41.24944
139.457107,43.654722
126.919049,49.487432
155.975989,45.516278
150.517039,45.205236
157.107229,44.079137
227.366019,41.953942
271.391518,43.762271
253.008155,45.37964
176.481106,43.554381
199.868234,42.872602
122.841245,41.990719
247.733011,40.262265
255.844512,40.413257
271.554177,45.873307
243.358792,40.727803
243.335985,34.431969
176.266048,40.441549
188.844719,45.682114
246.625562,45.35202
272.977536,43.893579
229.707337,35.591207
126.889747,49.104103
222.041923,41.998856
179.386864,44.006545
127.789187,48.13225
171.078074,44.688605
154.859032,42.78101
219.09985,42.17886
229.150945,40.67388
224.295761,43.286886
180.066832,44.18934
242.38116,35.282679
253.944795,42.091286
161.557855,40.645756
232.190706,40.820627
174.299279,40.807666
238.399998,44.651495
135.93519,40.409609
230.457333,45.622905
227.894102,42.884147
142.426714,42.374811
241.844703,35.40379
147.703768,39.993056
132.064077,41.164188
248.207801,41.04725
181.1822,43.485834
170.924142,41.673808
258.956531,44.004823
263.351324,42.472184
179.794936,42.688154
244.669922,42.075259
171.167352,44.14249
232.916879,43.480197
256.220077,41.276435
157.443105,44.525722
134.856875,41.585633
188.453337,40.388835
179.358284,43.604579
171.185571,45.144101
245.765791,42.646254
172.184716,44.864872
142.688331,39.997464
119.775184,43.096821
248.004683,34.4656
174.228321,41.880408
236.952199,42.383224
201.774305,44.438637
228.488047,43.558639
141.140478,45.647628
272.839988,43.141703
158.992017,42.869863
239.694605,42.916715
227.045979,43.177674
280.303851,42.992719
109.992031,40.903883
231.744614,41.677625
186.661944,41.511556
207.681641,45.087862
122.148844,42.674277
164.454327,44.18579
209.432384,40.328333
161.076509,40.43449
127.639481,50.707761
268.237928,43.625639
170.033787,44.964124
177.446431,45.086326
166.390193,42.586823
134.510245,42.666571
145.194896,42.30656
159.770213,41.651903
242.974714,34.32445
227.559633,43.36855
210.295305,43.583524
125.14633,49.490935
180.691311,42.73985
162.709716,41.376639
136.37999,45.89527
158.104312,41.431063
146.170853,43.715462
242.298375,42.743429
276.252772,43.415733
169.09428,43.725296
256.724556,43.118362
257.343799,42.250869
267.731397,40.641818
199.610623,43.496816
248.909153,44.317792
256.362423,41.648996
119.648923,43.206252
127.984289,43.952002
128.720365,49.081345
254.511685,45.000958
196.386558,44.060727
250.493506,43.015332
195.05509,45.863754
122.444938,45.375222
203.35185,41.772967
228.898676,34.033552
199.206701,44.411064
121.639044,45.814293
140.150046,44.052015
182.380763,43.437699
175.608868,43.845795
242.282549,34.895525
255.469819,42.452952
205.484505,41.238989
201.774339,41.913768
184.224695,44.624979
231.797244,45.793469
199.85269,43.979743
228.944141,34.724698
266.46965,43.876831
161.709865,45.296741
125.537894,41.10522
180.360585,44.707926
165.822786,41.95285
126.60018,49.420306
150.679256,43.213878
165.509882,45.206262
262.340154,40.805004
250.83991,40.400778
136.440313,39.800549
181.491069,43.419424
170.478475,43.665415
218.050473,45.873234
149.679641,42.308709
211.353431,41.908918
255.474448,40.211989
125.335443,43.855288
181.240529,43.404814
139.099738,44.516487
242.150396,43.617979
277.823113,42.804466
125.0428,50.158339
121.438306,41.273435
163.317252,43.619187
222.242544,43.600556
240.939487,45.988669
253.49441,42.278315
199.820307,43.527908
152.226274,43.736817
212.619518,43.137644
132.771781,42.447398
128.466122,50.697171
151.48772,39.860523
134.025497,41.712282
258.815635,44.353984
170.527243,41.135592
136.675437,43.250539
212.691086,41.789759
245.207637,43.497562
257.497141,42.446486
125.451187,45.542685
161.543155,43.857669
257.226464,41.883278
250.334479,43.579703
189.630884,42.477958
179.003422,44.166115
182.921199,42.804096
154.928034,45.203375
163.983107,45.858167
255.937114,43.882339
174.75215,43.49404
230.253794,34.371277
229.626556,44.5732
146.956439,41.22795
219.033262,44.958881
225.362298,42.894484
272.270572,41.780468
275.022678,44.635077
236.222853,45.284138
229.75244,35.003398
205.345086,42.696484
170.404544,39.865766
236.740739,41.391192
259.319503,42.431704
273.714632,44.973551
161.583908,43.03512
137.296702,40.09741
251.429741,41.241452
182.046224,45.543415
260.676772,42.986327
133.933047,42.380081
236.929923,45.428975
142.236991,41.483073
218.776438,45.294502
269.682182,41.945348
128.085883,49.909315
158.132875,43.723516
127.612622,49.472419
198.75297,40.283731
243.764244,35.615999
125.196936,49.383961
209.984064,40.815331
179.305257,43.712998
186.441966,41.423087
144.588136,42.508789
216.06014,41.510539
249.170025,45.864018
126.214616,50.524439
203.903844,44.886921
230.052784,45.888587
213.460622,45.050895
263.731094,41.538638
219.069707,45.624422
130.786071,42.418677
257.134381,44.223768
188.172741,41.285182
167.115339,43.457854
127.0839,50.392437
159.71002,45.453425
265.626888,45.742843
125.001982,49.1192
217.055795,42.980748
217.607828,43.932536
152.130587,39.962291
125.231201,48.373402
192.600054,40.809257
220.711634,45.460923
144.916162,40.866198
